mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (FE80:0000:0000:0000:D8A5:90FF:FEF5:7FFF),mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (<*> :<*> :<*> :<*> :<*> ),mDNS_DeregisterInterface: Frequent transitions for interface awdl0 (<*>)
19:17:46.405 : BTLE scanner Powered Off,<*> :<*> : <*> : <*> : <*> scanner Powered Off,<*>:<*>:<*> : BTLE scanner Powered Off
"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 15002 seconds. Ignoring.","com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
ARPT: 744589.508896: wl0: setup_keepalive: Remote IP: 17.249.28.35,ARPT: <*> : wl0: setup_keepalive: Remote IP: <*>.<*>,ARPT: <*>: wl0: setup_keepalive: Remote IP: <*>
"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 2593 seconds. Ignoring.","com.apple.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
20:03:05.179 : BTLE scanner Powered Off,<*> : <*> : BTLE scanner Powered Off,<*>:<*>:<*> : BTLE scanner Powered Off
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=1035 ""Account identity not set"" UserInfo={ NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo=<*> NSDescription=Account identity not set<*>","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=com.apple.security.sos.error Code=<*> ""Account identity not set"" UserInfo={NSDescription=Account identity not set}"
[com.apple.calendar.store.log.caldav.queue] [Adding [< CalDAVAccountRefreshQueueableOperation: 0x7fa11d73f960; Sequence: 0>] to failed operations.],[com.apple.calendar.store.log.caldav.queue] [Adding [<*> CalDAVAccountRefreshQueueableOperation: <*> ; Sequence: <*> ] to failed operations.],[com.apple.calendar.store.log.caldav.queue] [Adding [<CalDAVAccountRefreshQueueableOperation: <*>; Sequence: <*>] to failed operations.]
"2017-07-06 20:46:03.869 GoogleSoftwareUpdateAgent[37316/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=5e15fbe422c816bef7c133cfffdb516e16923579b9be2dfae4d7d8d211b25017&cup2key=7:780377214""","<*> :<*> :<*> ] [lvl=<*> ] <*> ] <*> -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""<*> -[<*> ]","<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""<*>"""
"NETWORK: no response from server, reachability, 2, queryRetries, 2","NETWORK: no response from server, reachability, <*> queryRetries, <*>","NETWORK: no response from server, reachability, <*>, queryRetries, <*>"
"Page bounds {{ 0, 0}{ 400, 400}}","Page bounds <*>, <*>, <*>","Page bounds {{<*>, <*>}{<*>, <*>}}"
Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable,Failed to connect (titleField) outlet from (<*> ) to (<*> ): missing setter or instance variable,Failed to connect (titleField) outlet from (MMSessionPickerChoosenRowView) to (NSTextField): missing setter or instance variable
[com.apple.calendar.store.log.caldav.queue] [Account xpc_ben@163.com@https://caldav.163.com/caldav/principals/users/xpc_ben%40163.com/ timed out when executing operation: < CalDAVAccountRefreshQueueableOperation: 0x7fa11f9f2290; Sequence: 0>],"[<*> ] [<*>,<*>,<*>,<*> ] [<*>,<*>,<*> ] [<*>,<*>,<*> ] timed out when executing operation: <*> CalDAVAccountRefreshQueueableOperation: <*> ; Sequence: <*>",[com.apple.calendar.store.log.caldav.queue] [Account <*> timed out when executing operation: <CalDAVAccountRefreshQueueableOperation: <*>; Sequence: <*>]
"[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=502 ""(null)"" UserInfo={ AccountName=163, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=< CFBasicHash 0x7fa11fe7a810 [0x7fff7abc1440]>{ type = immutable dict, count = 5, entries => 0 : Connection = < CFString 0x7fff7ab1aea0 [0x7fff7abc1440]>{ contents = ""keep-alive""} 3 : Content-Type = text/html 4 : Content-Length = 166 5 : Server = nginx 6 : Date = < CFString 0x7fa11ac","[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=<*> ""(<*> )"" UserInfo=<*> AccountName=<*>, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<*> CFBasicHash <*>, [<*> ]><*> type = immutable dict, count = <*>, entries =>","[com.apple.calendar.store.log.caldav.queue] [Account refresh failed with error: Error Domain=CoreDAVHTTPStatusErrorDomain Code=<*> ""(<*>)"" UserInfo={AccountName=<*>, CalDAVErrFromRefresh=YES, CoreDAVHTTPHeaders=<CFBasicHash <*> [<*>]>{type = immutable dict, count = <*>, entries => <*> : Connection = <CFString <*> [<*>]>{contents = ""keep-alive""} <*> : Content-Type = text/html <*> : Content-Length = <*> <*> : Server = nginx <*> : Date = <CFString <*> [<*>]>{contents = ""<*> <*> <*>:<*>:<*> GMT""} } }]"
"Page bounds {{ 0, 0}{ 400, 400}}","Page bounds <*>, <*>, <*>","Page bounds {{<*>, <*>}{<*>, <*>}}"
"CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data","CFPasteboardRef CFPasteboardCreate(<*>, <*>, <*> ) : failed to create global data","CFPasteboardRef CFPasteboardCreate(CFAllocatorRef, CFStringRef) : failed to create global data"
Sandbox: SpotlightNetHelp(352) deny(1) ipc-posix-shm-read-data CFPBS:186A7:,Sandbox: SpotlightNetHelp(<*> ) deny(<*> ) ipc-posix-shm-read-data CFPBS:<*> :,Sandbox: <*>(<*>) deny(<*>) ipc-posix-shm-read-data CFPBS:<*>:
"Unable to simultaneously satisfy constraints: ( ""< NSLayoutConstraint:0x7f8efa7db140 H:[NSImageView:0x7f8efa7db900(38)]>"", ""< NSLayoutConstraint:0x7f8efa7cbe00 H:|-(14)-[NSImageView:0x7f8efa7db900] (Names: PageItemCell:0x7f8efa7cb450, '|':PageItemCell:0x7f8efa7cb450 )>"", ""< NSLayoutConstraint:0x7f8f17556f20 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)] (Names: PageItemCell:0x7f8efa7cb450 )>"", ""< NSLay","Unable to simultaneously satisfy constraints: ( ""<*> NSLayoutConstraint:<*> ) H:[NSImageView:<*> )]>"", ""<*> NSLayoutConstraint:<*> ) '<*> ':<*> 'NSImageView:<*> )>"", ""<*> NSLayoutConstraint:<*> )","Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]>"", ""<NSLayoutConstraint:<*> H:|-(<*>)-[NSImageView:<*>] (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(<*>)] (Names: PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSImageView:<*>]-(<*>)-[NSTextField:<*>]>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(<*>)-| (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(>=NSSpace(<*>))-[NSTextField:<*>]>"" ) Will attempt to recover by breaking constraint <NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger."
"Unable to simultaneously satisfy constraints: ( ""< NSLayoutConstraint:0x7f8efb89e920 H:[NSImageView:0x7f8efb89d5d0(38)]>"", ""< NSLayoutConstraint:0x7f8efb89aac0 H:|-(14)-[NSImageView:0x7f8efb89d5d0] (Names: PageItemCell:0x7f8efb898930, '|':PageItemCell:0x7f8efb898930 )>"", ""< NSLayoutConstraint:0x7f8f071a6c20 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(73)] (Names: PageItemCell:0x7f8efb898930 )>"", ""< NSLay","Unable to simultaneously satisfy constraints: ( ""<*> NSLayoutConstraint:<*> ) H:[NSImageView:<*> ) [<*> )]>"", ""<*> NSLayoutConstraint:<*> ) '<*>''NSView-Encapsulated-Layout-Width' H:[<*> NSLayoutConstraint:<*> )","Unable to simultaneously satisfy constraints: ( ""<NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]>"", ""<NSLayoutConstraint:<*> H:|-(<*>)-[NSImageView:<*>] (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> 'NSView-Encapsulated-Layout-Width' H:[PageItemCell(<*>)] (Names: PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSImageView:<*>]-(<*>)-[NSTextField:<*>]>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(<*>)-| (Names: PageItemCell:<*>, '|':PageItemCell:<*> )>"", ""<NSLayoutConstraint:<*> H:[NSTextField:<*>]-(>=NSSpace(<*>))-[NSTextField:<*>]>"" ) Will attempt to recover by breaking constraint <NSLayoutConstraint:<*> H:[NSImageView:<*>(<*>)]> Set the NSUserDefault NSConstraintBasedLayoutVisualizeMutuallyExclusiveConstraints to YES to have -[NSWindow visualizeConstraints:] automatically called when this happens. And/or, break on objc_exception_throw to catch this in the debugger."
"Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""/var/log/Accounts"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl"".","Configuration Notice: ASL Module ""<*>.apple.authkit.osx.asl"" sharing output destination ""<*> /log/Accounts"" with ASL Module ""<*>.apple.Accounts"". Output parameters from ASL Module ""<*>.apple.Accounts"" override any specified in ASL Module ""<*> "".","Configuration Notice: ASL Module ""com.apple.authkit.osx.asl"" sharing output destination ""<*>"" with ASL Module ""com.apple.Accounts"". Output parameters from ASL Module ""com.apple.Accounts"" override any specified in ASL Module ""com.apple.authkit.osx.asl""."
< IMMacNotificationCenterManager: 0x7fdcc9d16380>: NC Disabled: NO,<*> IMMacNotificationCenterManager: <*> : NC Disabled: NO,<IMMacNotificationCenterManager: <*>: NC Disabled: NO
< IMMacNotificationCenterManager: 0x7ff1b2d17980>: NC Disabled: NO,<*> IMMacNotificationCenterManager: <*> : NC Disabled: NO,<IMMacNotificationCenterManager: <*>: NC Disabled: NO
(DiskStore.Normal:2382) 20cb04f 1.000086,(DiskStore.Normal:<*> ) <*> f <*>,(DiskStore.Normal:<*>) <*> <*>
"com.apple.SoftwareUpdate.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 5703 seconds. Ignoring.","com.apple.Activity: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
"2017-07-07 01:47:40.090 GoogleSoftwareUpdateAgent[37644/0x7000002a0000] [lvl=2] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""https://tools.google.com/service/update2?cup2hreq=c30943ccd5e0a03e93b6be3e2b7e2127989f08f1bde99263ffee091de8b8bc39&cup2key=7:1039900771""",<*> :<*> :<*> ] [lvl=<*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*> ] <*>,"<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSOutOfProcessFetcher beginFetchWithDelegate:] KSOutOfProcessFetcher start fetch from URL: ""<*>"""
"ARPT: 762543.171617: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*> : IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,"
"com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for 106 seconds. Ignoring.","com.apple.suggestions.harvest: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring.","com.apple.<*>: scheduler_evaluate_activity told me to run this job; however, but the start time isn't for <*> seconds. Ignoring."
"setting hostname to ""authorMacBook-Pro.local""","setting hostname to ""authorMacBook-Pro.local""","setting hostname to ""<*>"""
"CCDataTap::profileRemoved, Owner: com.apple.driver.AirPort.Brcm4360.0, Name: StateSnapshots","CCDataTap::profileRemoved, Owner: <*>, driver.AirPort.<*>, Name: StateSnapshots","CCDataTap::profileRemoved, Owner: <*>, Name: <*>"
"setting hostname to ""authorMacBook-Pro.local""","setting hostname to ""authorMacBook-Pro.local""","setting hostname to ""<*>"""
QQ(10018) deny mach-lookup com.apple.networking.captivenetworksupport,QQ(<*> ) deny mach-lookup <*>,<*>(<*>) deny mach-lookup com.apple.networking.captivenetworksupport
"RTC: Maintenance 2017/7/7 17:31:21, sleep 2017/7/7 17:18:49","RTC: Maintenance 2017/7/7 17:<*> :<*>, sleep 2017/7/7 17:<*> :<*>","RTC: Maintenance <*>/<*>/<*> <*>:<*>:<*>, sleep <*>/<*>/<*> <*>:<*>:<*>"
############################## _getSysMsgList,"<*>, <*>, <*>, <*> _getSysMsgList",############################## _getSysMsgList
Could not get event name for stream/token: com.apple.xpc.activity/4505: 132: Request for stale data,Could not get event name for stream/token: <*> : <*> : Request for stale data,Could not get event name for stream/token: com.apple.xpc.activity/<*>: <*>: Request for stale data
2017-07-07 10:54:41.296 ksfetch[37925/0x7fff79824000] [lvl=2] KSHelperReceiveAllData() KSHelperTool read 1926 bytes from stdin.,<*> :<*> :<*> ksfetch[<*> /<*> /<*> ] [<*> ] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.,<*>-<*>-<*> <*>:<*>:<*> ksfetch[<*>/<*>] [lvl=<*>] KSHelperReceiveAllData() KSHelperTool read <*> bytes from stdin.
2017-07-07 10:54:41.875 GoogleSoftwareUpdateAgent[37924/0x7000002a0000] [lvl=2] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): { ( < KSTicket:0x100365950 productID=com.google.Chrome version=59.0.3071.115 xc=< KSPathExistenceChecker:0x10036e950 path=/Applications/Google Chrome.app> serverType=Omaha url=https://tools.google.com/service/update2 creationDate=2017-02-18 15:41:18 tagPath=/Applications/Google Chrome.app/Contents/Info.plist tagKey=KSChannelID brandPath=/Users/xpc/Library/Google/Google Chrome Brand.plist brandKey=KSBrandID versionPath=/Ap,<*> :<*> :<*> :<*> ] [lvl=<*> ] <*> ] <*> -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): <*> (<*> ) <*>,<*>-<*>-<*> <*>:<*>:<*> GoogleSoftwareUpdateAgent[<*>/<*>] [lvl=<*>] -[KSUpdateCheckAction performAction] KSUpdateCheckAction starting update check for ticket(s): {( <KSTicket:<*> productID=<*> version=<*> xc=<KSPathExistenceChecker:<*> path=<*> serverType=Omaha url=<*> creationDate=<*>-<*>-<*> <*>:<*>:<*> tagPath=<*> tagKey=KSChannelID brandPath=<*> brandKey=KSBrandID versionPath=<*> versionKey=KSVersion cohort=<*>:<*>: cohortName=Stable ticketVersion=<*> > )} Using server: <KSOmahaServer:<*> engine=<KSUpdateEngine:<*> >
[11:48:06.869] FigAgglomeratorSetObjectForKey signalled err=-16020 (kFigStringConformerError_ParamErr) (NULL key) at /Library/Caches/com.apple.xbs/Sources/CoreMedia/CoreMedia-1731.15.207/Prototypes/LegibleOutput/FigAgglomerator.c line 92,[<*> :<*> :<*> ] FigAgglomeratorSetObjectForKey signalled err=<*> (<*> ) (<*> ) (<*> ) (<*> ) at <*>,[<*>:<*>:<*>] FigAgglomeratorSetObjectForKey signalled err=<*> (kFigStringConformerError_ParamErr) (<*> key) at <*> line <*>
"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent","Service ""<*>.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""<*>.apple.tsm.uiserver"" from owner: <*>","Service ""com.apple.xpc.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent"
"ARPT: 770226.223664: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': 0,","ARPT: <*> : IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': Yes, 'TimeRemaining': <*>,"
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor < ISBindingImageDescriptor: 0x7f995070be80>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <*> ISBindingImageDescriptor: <*>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor < ISBindingImageDescriptor: 0x7f995060a270>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <*> ISBindingImageDescriptor: <*>.,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>.
TBT W (2): 0x0040 [x],TBT W (2): <*> [x],TBT W (<*>): <*> [x]
-[SOAPParser:0x7f84bad89660 parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid),-[SOAPParser:<*> :<*> :parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (<*> :ExchangePersonIdGuid),-[SOAPParser:<*> parser:didStartElement:namespaceURI:qualifiedName:attributes:] Type not found in EWSItemType for ExchangePersonIdGuid (t:ExchangePersonIdGuid)
< IMMacNotificationCenterManager: 0x7fdcc9d16380>: NC Disabled: NO,<*> IMMacNotificationCenterManager: <*> : NC Disabled: NO,<IMMacNotificationCenterManager: <*>: NC Disabled: NO
in6_unlink_ifa: IPv6 address 0x77c911453a6dbcdb has no prefix,in6_unlink_ifa: IPv6 address <*>,<*>: IPv6 address <*> has no prefix
ARPT: 770518.944345: framerdy 0x0 bmccmd 3 framecnt 1024,ARPT: <*> : <*> : framerdy <*> bmccmd <*> framecnt <*>,ARPT: <*>: framerdy <*> bmccmd <*> framecnt <*>
ARPT: 770597.394609: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,"ARPT: <*> : AQM agg params <*> : <*>, maxlen hi/lo <*>, <*> adjlen <*>",ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
TBT W (2): 0x0040 [x],TBT W (2): <*> [x],TBT W (<*>): <*> [x]
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,<*> ::addRegistryChildToChannelDictionary streams <*>,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,38,22.072050] - AssocFail:sts:2_rsn:0.xml","doSaveChannels@<*> : Will write to: <*>, <*>, <*> ] - AssocFail:sts:<*> _rsn:<*>",doSaveChannels@<*>: Will write to: <*>
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,<*> ::addRegistryChildToChannelDictionary streams <*>,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams <*>
-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! NeteaseMusic.17988 tc12042 103.251.128.144:80,-[NETClientConnection evaluateCrazyIvan46] <*> - Perform CrazyIvan46! NeteaseMusic.<*> - <*>,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:<*>
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,<*> ::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
"doSaveChannels@286: Will write to: /Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-07_13,40,35.959475] - AuthFail:sts:5_rsn:0.xml","doSaveChannels@<*> : Will write to: <*>, <*>,<*> ] AuthFail:sts:<*> _rsn:<*>",doSaveChannels@<*>: Will write to: <*>
############################## _getSysMsgList,"<*>, <*>, <*>, <*> _getSysMsgList",############################## _getSysMsgList
TBT W (2): 0x0040 [x],TBT W (2): <*> [x],TBT W (<*>): <*> [x]
ARPT: 770772.533370: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,"ARPT: <*> : AQM agg params <*>, maxlen hi/lo <*>, <*>,ffff minlen <*> adjlen <*>",ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (<*> is expected for daemons without bundle ID,-[NETClientConnection effectiveBundleID] using process name apsd as bundle ID (this is expected for daemons without bundle ID
network changed: v4(en0+:10.105.160.205) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f) DNS! Proxy SMB,network changed: <*> (en0+:<*> ) v6(<*> ),network changed: <*>(<*>:<*>) <*>(<*>) DNS! Proxy SMB
ARPT: 770786.961436: AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: <*> : AQM agg params <*> : <*> : <*> : <*> : <*>,ARPT: <*>: AQM agg params <*> maxlen hi/lo <*> <*> minlen <*> adjlen <*>
Saw change in network reachability (isReachable=2),Saw change in network reachability (isReachable=2),Saw change in network reachability (isReachable=<*>)
[14:07:21.190] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*> :<*> :<*> ] <*> ] <*> ] <*> ] <*> ] <*> Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification,[<*>:<*>:<*>] <<<< Boss >>>> figPlaybackBossPrerollCompleted: unexpected preroll-complete notification
"SecOSStatusWith error:[-50] Error Domain=NSOSStatusErrorDomain Code=-50 ""query missing class name"" (paramErr: error in user parameter list) UserInfo={ NSDescription=query missing class name}","SecOSStatusWith error:[<*> ] Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (<*> ) error in user parameter list) UserInfo=<*> NSDescription=query missing class name<*>","SecOSStatusWith error:[<*>] Error Domain=NSOSStatusErrorDomain Code=<*> ""query missing class name"" (paramErr: error in user parameter list) UserInfo={NSDescription=query missing class name}"
"Service ""com.apple.xpc.launchd.unmanaged.loginwindow.94"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent","Service ""<*>.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""<*>.apple.tsm.uiserver"" from owner: <*>","Service ""com.apple.xpc.launchd.unmanaged.loginwindow.<*>"" tried to hijack endpoint ""com.apple.tsm.uiserver"" from owner: com.apple.SystemUIServer.agent"
in6_unlink_ifa: IPv6 address 0x77c911454f15210b has no prefix,in6_unlink_ifa: IPv6 address <*> f <*> f has no prefix,<*>: IPv6 address <*> has no prefix
"ARPT: 771631.938256: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': 9235,","ARPT: <*> : IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>","ARPT: <*>: IOPMPowerSource Information: onSleep, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>,"
"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: enable_2G:<*>, profile_2g:<*>, enable_5G:<*>, profile_5G:<*>","Setting BTCoex Config: <*>:<*>, <*>:<*>, <*>:<*>, <*>:<*>"
-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! QQ.10018 tc25354 123.151.10.190:80,-[NETClientConnection evaluateCrazyIvan46] <*> - Perform CrazyIvan46! QQ.<*> tc25354 <*>,-[NETClientConnection evaluateCrazyIvan46] CI46 - Perform CrazyIvan46! <*> <*> <*>:<*>
"ARPT: 771663.085756: wl0: Roamed or switched channel, reason #8, bssid 00:a6:ca:db:93:cc, last RSSI -60","ARPT: <*> : wl0: Roamed or switched channel, reason <*> :ca:db:<*>,cc, last RSSI <*>","ARPT: <*>: wl0: Roamed or switched channel, reason #<*>, bssid <*>:<*>:<*>:<*>, last RSSI <*>"
"PBRequester failed with Error Error Domain=NSURLErrorDomain Code=-1009 ""The Internet connection appears to be offline."" UserInfo={ NSUnderlyingError=0x7fb7f0035dc0 { Error Domain=kCFErrorDomainCFNetwork Code=-1009 ""The Internet connection appears to be offline."" UserInfo={ NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey=https://gs-loc.apple.com/clls/wloc, _kCFStreamErrorCodeKey=8, _kCFStreamErrorDomainKey=12, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=https://gs-loc.apple.com/clls/wloc, NSErrorFailingURLKey","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo=<*> NSUnderlyingError=<*>, <*>, <*>, <*>, <*>, error Domain=<*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>, <*>","PBRequester failed with Error Error Domain=NSURLErrorDomain Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSUnderlyingError=<*> {Error Domain=kCFErrorDomainCFNetwork Code=<*> ""The Internet connection appears to be offline."" UserInfo={NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorCodeKey=<*>, _kCFStreamErrorDomainKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}}, NSErrorFailingURLStringKey=<*>, NSErrorFailingURLKey=<*>, _kCFStreamErrorDomainKey=<*>, _kCFStreamErrorCodeKey=<*>, NSLocalizedDescription=The Internet connection appears to be offline.}"
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,<*> ::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,<*> ::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions
